Team 1,Team 2,Time Left,Team 1 Score,Team 2 Score,Raid Success Rate 1,Raid Success Rate 2,Tackle Success Rate 1,Tackle Success Rate 2,Outcome
Tamil Thalaivas,Jaipur Pink Panthers,9,1,47,0.5564340483286777,0.23333369862300046,0.402989606618135,0.24401807194677316,Team 2 Wins
Tamil Thalaivas,Bengal Warriors,9,9,9,0.2697627694606781,0.047476892010199,0.9250084779339732,0.5926988219587598,Draw
Puneri Paltan,Dabang Delhi K.C.,20,25,25,0.8504382763899955,0.6764950359524556,0.8631909909464701,0.4218493797468622,Draw
Bengaluru Bulls,Telugu Titans,27,26,2,0.49666050208021784,0.33464309449100915,0.8168368716315735,0.7445664580421479,Team 1 Wins
Gujarat Giants,U Mumba,30,22,11,0.11572476766655215,0.42976496370310746,0.592959393734712,0.7133577708747721,Team 1 Wins
Bengal Warriors,Puneri Paltan,22,37,2,0.7451813883357443,0.022229585028993637,0.6925890619720156,0.9048574449232728,Team 1 Wins
Bengal Warriors,Telugu Titans,0,38,44,0.912513267453724,0.29147347639831656,0.7086144695696988,0.3829878286614682,Team 2 Wins
Gujarat Giants,Patna Pirates,28,7,11,0.07357044261159529,0.061366778821372536,0.3082468944429837,0.5470171687773837,Team 2 Wins
Puneri Paltan,U.P. Yoddhas,21,39,45,0.6266396185371538,0.2415137594558674,0.47697565539453834,0.4621699101076623,Team 2 Wins
U.P. Yoddhas,Telugu Titans,28,6,2,0.7042397444641021,0.2541598682310279,0.0036831364368291597,0.2437910268572112,Team 1 Wins
Gujarat Giants,Tamil Thalaivas,22,2,40,0.0927042869051008,0.13279473277767873,0.8365097205891324,0.09728434365907068,Team 2 Wins
Jaipur Pink Panthers,Dabang Delhi K.C.,14,6,6,0.2906677998893318,0.07800497071655133,0.8614088055620432,0.32756631641157274,Draw
U Mumba,Dabang Delhi K.C.,13,27,41,0.14936242596397942,0.9710105755162228,0.802099122949366,0.15637808801017927,Team 2 Wins
Haryana Steelers,Bengal Warriors,33,30,11,0.42407254566455466,0.4904532271866726,0.09958732610373577,0.09758917487935204,Team 1 Wins
Haryana Steelers,Gujarat Giants,23,50,47,0.0763693028526059,0.2652010414831216,0.5641639243143926,0.47386195367735606,Team 1 Wins
Dabang Delhi K.C.,Bengaluru Bulls,35,30,19,0.008114124549766677,0.008169828136811663,0.06490071269874464,0.23679029303170285,Team 1 Wins
U.P. Yoddhas,Puneri Paltan,8,34,12,0.46695375742625056,0.33625617272830266,0.432603164866031,0.936477303606932,Team 1 Wins
Patna Pirates,U.P. Yoddhas,15,23,42,0.3481710298260039,0.6862650107148464,0.4052996419463527,0.27110638072815796,Team 2 Wins
U.P. Yoddhas,U Mumba,9,28,10,0.10107181840444335,0.2401535790491629,0.751223889723984,0.26693183702175727,Team 1 Wins
Bengaluru Bulls,Patna Pirates,24,24,18,0.45635277596217916,0.4340290940367716,0.745930592144026,0.7151884012667888,Team 1 Wins
Haryana Steelers,Jaipur Pink Panthers,23,24,48,0.5762635075846975,0.35667649115643485,0.6313247893883591,0.6109641945477571,Team 2 Wins
Dabang Delhi K.C.,Bengal Warriors,23,46,12,0.02807387614141954,0.3026157026215752,0.9652680144693583,0.1970979965029781,Team 1 Wins
U Mumba,Telugu Titans,23,8,23,0.463690199245377,0.021552969470631345,0.49915348553822225,0.6286171165875774,Team 2 Wins
Bengal Warriors,Jaipur Pink Panthers,34,13,37,0.19008871593984755,0.6062632581228167,0.4125844146900428,0.26231460039155685,Team 2 Wins
U.P. Yoddhas,Haryana Steelers,4,14,17,0.019015684346712414,0.3407873769434382,0.20926353619521354,0.024883041432585462,Team 2 Wins
Tamil Thalaivas,Bengal Warriors,34,47,0,0.7384597260245063,0.9276425680909637,0.08014033833172762,0.7326733227417923,Team 1 Wins
U.P. Yoddhas,Bengaluru Bulls,35,18,35,0.38987195996736035,0.6658226278068459,0.6194409396945374,0.07343689610462778,Team 2 Wins
U.P. Yoddhas,Dabang Delhi K.C.,29,18,34,0.6236820751466912,0.8625873098415809,0.36887335541211086,0.828674290967271,Team 2 Wins
Bengal Warriors,Tamil Thalaivas,26,49,19,0.05016087879240916,0.11742916614814314,0.24994462155788033,0.7674144895455948,Team 1 Wins
Tamil Thalaivas,Jaipur Pink Panthers,4,39,28,0.6247495075204315,0.7286561977635527,0.48000285063448966,0.7631596923513412,Team 1 Wins
Haryana Steelers,U Mumba,18,32,42,0.0965206120145009,0.40132490914320396,0.4078216305324194,0.23019459552999255,Team 2 Wins
U Mumba,Bengaluru Bulls,12,5,39,0.6451878694018537,0.21381316777151704,0.4693976662464131,0.5340898152252738,Team 2 Wins
Bengal Warriors,Gujarat Giants,25,43,14,0.9234462645740213,0.7349880533305706,0.7231288981407594,0.03592493978429734,Team 1 Wins
U Mumba,Bengaluru Bulls,29,40,24,0.9873584783794097,0.2714038292109643,0.14031883888511365,0.8771868805660892,Team 1 Wins
Telugu Titans,Puneri Paltan,40,28,3,0.9538953178160449,0.9522965292273784,0.5066459649565788,0.795692682251413,Team 1 Wins
Haryana Steelers,Jaipur Pink Panthers,6,18,45,0.42515094019855904,0.7008032283760274,0.860801630878513,0.8365315193124259,Team 2 Wins
Patna Pirates,Puneri Paltan,21,7,46,0.8699329846160366,0.0043107017504582235,0.2749397179768689,0.7848208141997858,Team 2 Wins
Bengal Warriors,Bengaluru Bulls,8,2,47,0.09532491523703379,0.5977994204620066,0.9466330311157899,0.0036231135616147103,Team 2 Wins
U.P. Yoddhas,Telugu Titans,30,50,34,0.8865743974807989,0.5370028619413176,0.7322288734469307,0.41856369344128463,Team 1 Wins
Tamil Thalaivas,Puneri Paltan,11,22,19,0.5039400688802067,0.9870745306487643,0.04944111244578375,0.06748999955476842,Team 1 Wins
Telugu Titans,Jaipur Pink Panthers,21,13,39,0.2563893245667307,0.8066362874607903,0.5299422073386136,0.8679127855991721,Team 2 Wins
U Mumba,Gujarat Giants,13,7,37,0.9031206611863328,0.7193355090660473,0.14899565590088226,0.3034949549876582,Team 2 Wins
Puneri Paltan,Haryana Steelers,40,17,46,0.5347484717948933,0.6657494416238564,0.7909630616349218,0.4098559217736939,Team 2 Wins
Jaipur Pink Panthers,Dabang Delhi K.C.,5,13,49,0.38773528023840953,0.3718253548074484,0.30636606396502275,0.6994204047077285,Team 2 Wins
Telugu Titans,Haryana Steelers,39,23,19,0.42473404930938163,0.32273061903753886,0.9739845665318492,0.44592885287967654,Team 1 Wins
Dabang Delhi K.C.,Telugu Titans,18,28,38,0.49468873060755103,0.3706768977209586,0.9273250637833156,0.23636665093253628,Team 2 Wins
Jaipur Pink Panthers,U.P. Yoddhas,30,13,48,0.02525378390784372,0.3190915001675132,0.07510095289429719,0.7868928482937374,Team 2 Wins
Jaipur Pink Panthers,Haryana Steelers,5,49,9,0.8865737861279573,0.6476362828055673,0.156222543337438,0.7336289826119511,Team 1 Wins
Tamil Thalaivas,U Mumba,1,28,47,0.8946942989916082,0.24057524060921331,0.7311330615196455,0.6954873638908673,Team 2 Wins
Haryana Steelers,Bengaluru Bulls,10,2,5,0.030517245659243408,0.6645421537871041,0.22638492738605998,0.769173659745672,Team 2 Wins
Puneri Paltan,U.P. Yoddhas,20,0,44,0.8027137633423665,0.8975645456551142,0.541911018607909,0.6290101184392175,Team 2 Wins
Bengal Warriors,Gujarat Giants,1,26,12,0.5977078424634504,0.6681768387251079,0.12078944044675,0.3937694514335316,Team 1 Wins
U.P. Yoddhas,U Mumba,17,32,37,0.4245318520990403,0.4927096558412013,0.06179415205686056,0.7188636755489192,Team 2 Wins
Patna Pirates,Dabang Delhi K.C.,39,18,38,0.011415091405575617,0.686686956766122,0.3225507400387373,0.023235460318790424,Team 2 Wins
Patna Pirates,Dabang Delhi K.C.,32,25,33,0.9968464442203301,0.2810117331575852,0.5521128271164419,0.30182471628496554,Team 2 Wins
Puneri Paltan,Patna Pirates,10,8,24,0.758176541315645,0.17510655133881825,0.330292888398496,0.7285736945256096,Team 2 Wins
U Mumba,U.P. Yoddhas,15,28,10,0.4868219219502601,0.43543204467262,0.5632232115053684,0.6922113684800567,Team 1 Wins
Jaipur Pink Panthers,Bengal Warriors,11,3,42,0.546220175236058,0.05259974565658343,0.054835937547358604,0.3967092572388622,Team 2 Wins
Haryana Steelers,Jaipur Pink Panthers,30,23,19,0.49557237668506704,0.1583038209511728,0.9202646865397837,0.6950239036675799,Team 1 Wins
Puneri Paltan,U Mumba,32,39,17,0.5990017154812652,0.3802100370483684,0.7223304249290033,0.3456662400267647,Team 1 Wins
Puneri Paltan,U.P. Yoddhas,22,35,22,0.6938721950620123,0.6832896367446605,0.701640579468498,0.36189931416159227,Team 1 Wins
Jaipur Pink Panthers,Bengal Warriors,26,32,19,0.5548420185095906,0.7937543231828628,0.9563378647983043,0.1457668069844551,Team 1 Wins
Tamil Thalaivas,U Mumba,16,30,18,0.5423917888471863,0.9333115994063211,0.28592270031866907,0.22588399604345977,Team 1 Wins
Jaipur Pink Panthers,Tamil Thalaivas,10,23,14,0.6238303537296633,0.7032818629015165,0.2784683897604219,0.693648333866465,Team 1 Wins
Telugu Titans,Tamil Thalaivas,34,12,4,0.6875046261256867,0.773540300857095,0.7886510548360168,0.15188720106277054,Team 1 Wins
Dabang Delhi K.C.,Tamil Thalaivas,12,0,34,0.03112868987516615,0.35838769406224347,0.7633444049801911,0.21325661148188158,Team 2 Wins
Puneri Paltan,Bengaluru Bulls,17,4,17,0.6094949504324703,0.7855299213177089,0.9244977937186439,0.20590563807967188,Team 2 Wins
Tamil Thalaivas,Bengaluru Bulls,38,40,42,0.22950830094700903,0.3744654554533329,0.12150114008603308,0.19348057876097446,Team 2 Wins
U.P. Yoddhas,Bengal Warriors,19,6,16,0.6088363472812435,0.021502488136170617,0.20255530177451497,0.6776747853807957,Team 2 Wins
U Mumba,Haryana Steelers,13,14,36,0.4670786813950397,0.349731782492975,0.1833979943361449,0.2892693452216869,Team 2 Wins
Telugu Titans,Patna Pirates,15,1,16,0.5227924788521602,0.35338839523078625,0.5611530230964051,0.011328650518092731,Team 2 Wins
U Mumba,Jaipur Pink Panthers,40,12,21,0.011096674532377504,0.6577619001760932,0.26606011067606317,0.7277024235734156,Team 2 Wins
Gujarat Giants,Jaipur Pink Panthers,20,46,38,0.7795822940018312,0.6145693412161873,0.5937813284238453,0.7960430762643241,Team 1 Wins
Tamil Thalaivas,Haryana Steelers,15,29,21,0.06984145413235388,0.765438131764548,0.08535371772072908,0.5572644888945312,Team 1 Wins
Bengaluru Bulls,Gujarat Giants,9,41,12,0.16970734977404534,0.8021778149240939,0.4015501259574109,0.8548726437077175,Team 1 Wins
Bengal Warriors,Gujarat Giants,12,47,47,0.5922094332984283,0.923058119470649,0.5684862015392547,0.010526395954348122,Draw
Patna Pirates,Gujarat Giants,8,43,26,0.704499854731527,0.4565316362357973,0.6580727376953178,0.5523127560495563,Team 1 Wins
U.P. Yoddhas,Tamil Thalaivas,2,36,10,0.5456415130912784,0.2784973931298772,0.23446236431906897,0.6262064868265499,Team 1 Wins
Bengal Warriors,Patna Pirates,28,32,16,0.7834883312518347,0.017888266569960898,0.8161428980020207,0.5909385997888076,Team 1 Wins
Puneri Paltan,Bengaluru Bulls,1,38,39,0.00443317322826231,0.005276999000533578,0.3787741303744194,0.09461092076350053,Team 2 Wins
Tamil Thalaivas,Puneri Paltan,0,32,1,0.19350862656196943,0.9301547145958079,0.7704822706018185,0.2345773517459101,Team 1 Wins
Jaipur Pink Panthers,Puneri Paltan,7,48,10,0.2844431170446611,0.013034959857793016,0.19373859535182325,0.19031348619649013,Team 1 Wins
Bengal Warriors,Dabang Delhi K.C.,28,38,0,0.13012355837766554,0.18599384762468385,0.7261916603117852,0.6051762269358608,Team 1 Wins
Bengaluru Bulls,U Mumba,0,23,14,0.3244663605014032,0.8700398010974467,0.7591557130780703,0.008943905469721458,Team 1 Wins
Patna Pirates,Bengaluru Bulls,22,37,33,0.5234936486687674,0.5244062756237082,0.5347240203229608,0.3378382335717409,Team 1 Wins
Bengal Warriors,Bengaluru Bulls,26,43,49,0.8662447004451038,0.7597658335804639,0.7855255672281495,0.34496844164074936,Team 2 Wins
Tamil Thalaivas,Patna Pirates,40,21,21,0.3050344441423509,0.39683597691474437,0.2916673213732537,0.32855901182134384,Draw
U.P. Yoddhas,Bengal Warriors,37,49,29,0.2557175873974361,0.9245511257729597,0.4619304379737871,0.2508524753047232,Team 1 Wins
Bengaluru Bulls,Gujarat Giants,1,4,32,0.508429126460878,0.017668622198508732,0.4541703945742134,0.9269526621218841,Team 2 Wins
Gujarat Giants,U Mumba,16,16,37,0.8499774424314913,0.06816254977792302,0.5099222881057102,0.9132310020594722,Team 2 Wins
U.P. Yoddhas,Patna Pirates,2,37,3,0.6182367827439397,0.12320251672771809,0.4261296971212646,0.3620124291949579,Team 1 Wins
Puneri Paltan,Bengaluru Bulls,28,3,31,0.5010401334091675,0.9424564548323933,0.5277178609565873,0.014051600065241754,Team 2 Wins
Patna Pirates,Gujarat Giants,16,7,12,0.349970602751128,0.7699429179164714,0.18924786002318905,0.245068358458846,Team 2 Wins
U Mumba,Patna Pirates,27,22,29,0.7162247096834267,0.7000841981181548,0.9706962118162293,0.8927942218334387,Team 2 Wins
Jaipur Pink Panthers,Dabang Delhi K.C.,4,24,35,0.7111802296413444,0.9003718170075604,0.9327449849459916,0.04119662115980249,Team 2 Wins
Bengal Warriors,Bengaluru Bulls,29,17,39,0.19791290105202342,0.09740328003633925,0.055320172976374704,0.40351234540164505,Team 2 Wins
Jaipur Pink Panthers,U Mumba,16,41,10,0.9482749177844753,0.9207070599965136,0.42478732392247576,0.6144032116820264,Team 1 Wins
Gujarat Giants,Bengal Warriors,10,26,42,0.8244479977500933,0.7983514427734364,0.7032444993440011,0.3683675986101138,Team 2 Wins
Bengaluru Bulls,Jaipur Pink Panthers,35,22,34,0.6166953387037543,0.8200803650891296,0.16500542908749383,0.11540412611779538,Team 2 Wins
Puneri Paltan,U.P. Yoddhas,14,27,19,0.7448286568178423,0.9998459367585811,0.17358424134445738,0.4364964918168953,Team 1 Wins
Dabang Delhi K.C.,Bengal Warriors,36,10,2,0.32143332727156837,0.32979414149478103,0.118234263420252,0.6808291037156843,Team 1 Wins
Dabang Delhi K.C.,Bengaluru Bulls,0,44,43,0.3449468562828689,0.09940808848540772,0.9589717293181582,0.3273606849444557,Team 1 Wins
Bengal Warriors,U Mumba,22,12,38,0.7965134393691309,0.2968770934230286,0.5585286973667972,0.1806443503259748,Team 2 Wins
U.P. Yoddhas,Jaipur Pink Panthers,21,39,13,0.0667931551700679,0.7741396867661898,0.042254306098768346,0.07749586744784509,Team 1 Wins
Jaipur Pink Panthers,Bengaluru Bulls,8,26,8,0.9751065515546208,0.08964870375608269,0.34990220841264763,0.8213663155642675,Team 1 Wins
Bengal Warriors,Puneri Paltan,28,43,35,0.23756022117325204,0.9569034064005496,0.723493271269751,0.7905491740148076,Team 1 Wins
Haryana Steelers,U Mumba,38,19,36,0.23529927016675023,0.06508501851521764,0.27165718822908136,0.8672183725088272,Team 2 Wins
Jaipur Pink Panthers,Telugu Titans,39,7,43,0.06331709465887603,0.696752740837894,0.25402427514010384,0.5832507722196735,Team 2 Wins
Patna Pirates,Puneri Paltan,1,26,21,0.4036633449222904,0.5215372748351238,0.5981441147008556,0.08327570851321342,Team 1 Wins
Gujarat Giants,U Mumba,9,39,35,0.7518079153279825,0.058926870200018966,0.49689089005277365,0.6964439732622779,Team 1 Wins
Tamil Thalaivas,U.P. Yoddhas,17,23,19,0.7931977771745565,0.05327547527814058,0.1919207982186515,0.5501737826629024,Team 1 Wins
Dabang Delhi K.C.,Telugu Titans,14,1,37,0.8826464355434601,0.14601635728032503,0.10562321782712147,0.7881528078513967,Team 2 Wins
Telugu Titans,Dabang Delhi K.C.,28,32,40,0.6955045007637571,0.36160200880401916,0.8556916335601301,0.43624248244673625,Team 2 Wins
Haryana Steelers,Patna Pirates,19,17,1,0.28174573545971826,0.10092206941714188,0.7151969205174373,0.014242194639319306,Team 1 Wins
Haryana Steelers,Patna Pirates,14,24,28,0.586366163809545,0.26157419138706406,0.6762391740010111,0.6130826130618965,Team 2 Wins
Tamil Thalaivas,Telugu Titans,31,1,23,0.40963825152817,0.5747466320611494,0.12153368854721802,0.19842617867232215,Team 2 Wins
Bengaluru Bulls,U Mumba,7,42,4,0.7854297729049822,0.5046162341644727,0.22694382184841966,0.86392516520238,Team 1 Wins
U Mumba,U.P. Yoddhas,29,14,26,0.6060650685714293,0.13317740559176316,0.3820780803774624,0.6599834566318492,Team 2 Wins
Bengaluru Bulls,Puneri Paltan,1,7,26,0.5903345718654928,0.3878743691375559,0.10943593333094526,0.21227049787880925,Team 2 Wins
Bengal Warriors,Jaipur Pink Panthers,40,14,9,0.32037599792735694,0.9531827479780948,0.4804619425730058,0.9169944800872982,Team 1 Wins
Dabang Delhi K.C.,U.P. Yoddhas,6,11,37,0.34968578470377953,0.6860077544525597,0.8752336680907759,0.6817508535788238,Team 2 Wins
Patna Pirates,U.P. Yoddhas,7,48,6,0.7685064670092618,0.856216025253428,0.055968227625531775,0.8123085443617489,Team 1 Wins
Tamil Thalaivas,Patna Pirates,16,3,27,0.5455331863704568,0.5603017458753153,0.8482459955802765,0.8073133637617073,Team 2 Wins
Gujarat Giants,Tamil Thalaivas,29,10,46,0.29955636645769923,0.49830560845183447,0.7704509232115909,0.5261893952988923,Team 2 Wins
Telugu Titans,Puneri Paltan,11,42,35,0.7891344597689854,0.49474068507999003,0.38176651759412017,0.17944294547761586,Team 1 Wins
Jaipur Pink Panthers,Bengaluru Bulls,16,43,34,0.20473326986820517,0.9608842585814099,0.8835735879032527,0.9356154537965099,Team 1 Wins
Haryana Steelers,Jaipur Pink Panthers,12,4,18,0.037770448828909564,0.7239826988305191,0.3369206824280866,0.21109833528585242,Team 2 Wins
Gujarat Giants,Patna Pirates,0,39,45,0.7993005163120263,0.11233639686590857,0.7777106515495972,0.05108869953959827,Team 2 Wins
Bengaluru Bulls,Bengal Warriors,25,37,47,0.4502154727412466,0.3802710290693936,0.780101148486584,0.5126466437130204,Team 2 Wins
Bengal Warriors,Bengaluru Bulls,24,11,42,0.08259938604404538,0.24079931022287038,0.9800140715379576,0.6862596326570346,Team 2 Wins
Patna Pirates,Jaipur Pink Panthers,40,45,5,0.6499824369449603,0.602038029252073,0.5273615013817533,0.4572564384032697,Team 1 Wins
Tamil Thalaivas,Patna Pirates,27,21,11,0.922088012263384,0.33246943972641974,0.2372490411996372,0.019075902953154977,Team 1 Wins
U.P. Yoddhas,Puneri Paltan,14,45,28,0.9276074331214422,0.7831666518153833,0.23478443489399203,0.7730985648668979,Team 1 Wins
Gujarat Giants,Tamil Thalaivas,19,45,40,0.526129352797729,0.2756123401578827,0.37555557139891094,0.3510922207981061,Team 1 Wins
Puneri Paltan,Bengal Warriors,9,43,42,0.628975786547081,0.8060916503744932,0.29773818660823725,0.3820310339307861,Team 1 Wins
Telugu Titans,Jaipur Pink Panthers,16,14,22,0.3745399007509198,0.8422958526193998,0.6615615426436365,0.08899298340845119,Team 2 Wins
Bengaluru Bulls,Patna Pirates,36,36,31,0.35968683967268844,0.017012229327288297,0.31267273801778117,0.1781262352710128,Team 1 Wins
Telugu Titans,Tamil Thalaivas,20,49,8,0.9205791064881736,0.04893626037414678,0.8439333394718281,0.13610902403310055,Team 1 Wins
Telugu Titans,Jaipur Pink Panthers,22,26,12,0.30387331249649685,0.7402948481266977,0.20041963811299868,0.06537539858066332,Team 1 Wins
Haryana Steelers,U Mumba,33,42,19,0.48052982321471893,0.9930533063482033,0.38460517036790653,0.3638038673453968,Team 1 Wins
Telugu Titans,Dabang Delhi K.C.,14,3,48,0.46738743664979865,0.7569309897981966,0.01222300689751521,0.9164904747473587,Team 2 Wins
Patna Pirates,U.P. Yoddhas,17,23,20,0.20632260789526524,0.5913310622006809,0.8219353552677519,0.6435593198192777,Team 1 Wins
U Mumba,Gujarat Giants,0,12,33,0.33886956578160665,0.024756920955136152,0.9204944476484628,0.978655261877021,Team 2 Wins
Telugu Titans,Gujarat Giants,39,36,27,0.7206521822667077,0.6091581453797666,0.7405541444546238,0.41539654755784383,Team 1 Wins
Dabang Delhi K.C.,U.P. Yoddhas,8,24,48,0.7912908035984767,0.7134945320055218,0.005680567983773144,0.48001436209594905,Team 2 Wins
Gujarat Giants,U Mumba,14,35,31,0.052368611708408785,0.504891535582635,0.7555777875896723,0.03975255293041735,Team 1 Wins
Puneri Paltan,Gujarat Giants,34,18,14,0.9382148360715742,0.5428131926252178,0.26873692711827823,0.6636235812884532,Team 1 Wins
Gujarat Giants,Telugu Titans,14,7,15,0.4809936811465708,0.2865890157254476,0.8502081798555412,0.5405987682971369,Team 2 Wins
U.P. Yoddhas,Haryana Steelers,34,50,17,0.1615789523837009,0.6876728794097006,0.08565846528091914,0.08248016189558471,Team 1 Wins
Haryana Steelers,Telugu Titans,1,49,40,0.08647027365469273,0.9492227853136578,0.5600793808026298,0.888270960819594,Team 1 Wins
Puneri Paltan,Jaipur Pink Panthers,2,11,47,0.325447970185646,0.7052222817909322,0.20280953646647482,0.9397225181766911,Team 2 Wins
Bengal Warriors,Bengaluru Bulls,20,22,30,0.34598069475990456,0.09036880567564531,0.6816637537410936,0.7736854003733509,Team 2 Wins
U.P. Yoddhas,Puneri Paltan,39,35,2,0.9488935969865754,0.26654117559745005,0.6375591661901638,0.5967713734534132,Team 1 Wins
Patna Pirates,Bengal Warriors,40,47,39,0.9934876061800029,0.31537221314984176,0.3409950517471535,0.9467229082377876,Team 1 Wins
Bengaluru Bulls,U.P. Yoddhas,1,24,1,0.8182348599572342,0.3234935745619293,0.3604235355132068,0.15342255605124633,Team 1 Wins
Bengaluru Bulls,Dabang Delhi K.C.,17,22,4,0.6581136995433585,0.12203231433963024,0.9680005841439393,0.39778166080613986,Team 1 Wins
U Mumba,Telugu Titans,38,45,2,0.9937028158890228,0.49997543996596283,0.16135381166047613,0.08144383810280187,Team 1 Wins
Bengaluru Bulls,Bengal Warriors,35,25,29,0.9340512641615015,0.9888144471541027,0.3300595737828034,0.019710377498003084,Team 2 Wins
Bengal Warriors,Jaipur Pink Panthers,4,44,29,0.029188149727583657,0.12405478161458017,0.6106263452620168,0.018821900305215578,Team 1 Wins
Bengaluru Bulls,Gujarat Giants,17,38,35,0.9598228494595736,0.5464709078574442,0.8976604389307644,0.8633525619072873,Team 1 Wins
Gujarat Giants,Patna Pirates,3,25,44,0.9311690992414887,0.3985871712061121,0.9471046194069203,0.464906659050341,Team 2 Wins
U Mumba,Telugu Titans,6,47,17,0.005082126284946975,0.05187648532958111,0.7160634155297734,0.007025441802013699,Team 1 Wins
Bengal Warriors,Bengaluru Bulls,15,34,13,0.2577694114813708,0.8044616709133545,0.7769051848582207,0.6871147737351532,Team 1 Wins
Bengal Warriors,Patna Pirates,9,6,25,0.09751429078714535,0.7485656297639269,0.5217915228789075,0.43576082605406996,Team 2 Wins
Patna Pirates,Jaipur Pink Panthers,15,14,44,0.7977886978906473,0.7787096368827925,0.21750861079402617,0.5857767421568109,Team 2 Wins
Bengaluru Bulls,U.P. Yoddhas,5,26,35,0.49645297230853636,0.6197959185161962,0.2606907035451209,0.8561009425391268,Team 2 Wins
U.P. Yoddhas,Tamil Thalaivas,20,42,16,0.8026329611979829,0.7706865075355209,0.33871175991873603,0.8551135766558917,Team 1 Wins
Bengal Warriors,Jaipur Pink Panthers,25,37,30,0.558171127697154,0.559501013090564,0.5750737805541022,0.9064869929076141,Team 1 Wins
Haryana Steelers,Telugu Titans,38,33,24,0.7658409448764678,0.14047995292162896,0.5679817858562732,0.34738584910954506,Team 1 Wins
Haryana Steelers,Jaipur Pink Panthers,40,29,15,0.8083163007645824,0.8468964965059403,0.4244478298191292,0.17104133370353203,Team 1 Wins
U Mumba,U.P. Yoddhas,6,37,17,0.09823226645056049,0.9432624372669083,0.07344288759230566,0.7865009596665798,Team 1 Wins
Bengal Warriors,Gujarat Giants,40,21,11,0.9286784321363366,0.3610749593123531,0.2735075748085187,0.21707899273960585,Team 1 Wins
Gujarat Giants,Tamil Thalaivas,7,32,42,0.9319963690238188,0.8630511780626954,0.2603983813127496,0.5980863291876347,Team 2 Wins
U.P. Yoddhas,Patna Pirates,6,43,11,0.2343792701784514,0.19052911805423978,0.8994638383725643,0.06561904456807222,Team 1 Wins
Telugu Titans,Gujarat Giants,0,47,9,0.6685462255210135,0.4315638319353793,0.1251671154361652,0.9224155054975433,Team 1 Wins
Haryana Steelers,Bengaluru Bulls,16,47,49,0.13711240710439343,0.5714214173425437,0.2954117496918557,0.5794968306167422,Team 2 Wins
Telugu Titans,U.P. Yoddhas,21,6,29,0.42136585783070024,0.49905865142855443,0.2622073912387928,0.6674130336777802,Team 2 Wins
U.P. Yoddhas,Puneri Paltan,34,31,25,0.5110888706581832,0.9958760162807636,0.22281294222664627,0.4514087509647301,Team 1 Wins
Patna Pirates,Tamil Thalaivas,7,34,34,0.9770640190957295,0.5243991818161187,0.06014820879850602,0.03540692306611437,Draw
Tamil Thalaivas,Bengal Warriors,18,40,47,0.4677254729582295,0.8320698410834648,0.8357065126584153,0.12817445374562142,Team 2 Wins
Bengaluru Bulls,Tamil Thalaivas,0,25,50,0.5140213863352341,0.24122846401676856,0.763589264787103,0.4342006060696728,Team 2 Wins
Patna Pirates,Dabang Delhi K.C.,21,34,44,0.9512112636091127,0.29078094969174995,0.7371827830010069,0.745868155925853,Team 2 Wins
Tamil Thalaivas,U Mumba,19,33,22,0.19673690858982473,0.030000736833977415,0.6551117057712675,0.9909293923979913,Team 1 Wins
Gujarat Giants,Tamil Thalaivas,27,3,39,0.594978652693671,0.8090386445702191,0.5025713296916977,0.03493960799624307,Team 2 Wins
U.P. Yoddhas,Haryana Steelers,13,35,29,0.8899148146055256,0.7209324399902315,0.9034168562522031,0.6091258763569111,Team 1 Wins
Bengal Warriors,Haryana Steelers,12,10,31,0.6895173799668227,0.4967851476566427,0.7494124644264416,0.48318015796151115,Team 2 Wins
Tamil Thalaivas,U.P. Yoddhas,7,12,32,0.9658352741893791,0.777887017864053,0.765424480007524,0.7286798759645188,Team 2 Wins
Telugu Titans,Gujarat Giants,26,40,34,0.744807350084755,0.7674051193251519,0.3564122876573903,0.1065230172815469,Team 1 Wins
U Mumba,Dabang Delhi K.C.,7,32,41,0.7495441960642766,0.8736581741014012,0.18999279173003847,0.8647237104262637,Team 2 Wins
Puneri Paltan,Telugu Titans,13,16,42,0.2474737376421553,0.3320981737771722,0.7857121524463171,0.1496877520358636,Team 2 Wins
Jaipur Pink Panthers,Puneri Paltan,7,43,17,0.9649662131995957,0.8701625029517069,0.0929583676472735,0.9145000969962724,Team 1 Wins
Dabang Delhi K.C.,Tamil Thalaivas,25,32,42,0.9829359114068592,0.15832642365536376,0.9688094989180814,0.9871538738236421,Team 2 Wins
Jaipur Pink Panthers,Dabang Delhi K.C.,10,27,7,0.6904252134112316,0.6215955780564579,0.8176252398510316,0.9655759941168249,Team 1 Wins
Telugu Titans,Gujarat Giants,18,15,50,0.6028656991214356,0.8258813299643285,0.5272626220889649,0.6783696338993774,Team 2 Wins
U.P. Yoddhas,Gujarat Giants,32,19,29,0.5502150275619607,0.23878616521433937,0.5908498022680245,0.06819626802225309,Team 2 Wins
U.P. Yoddhas,Bengal Warriors,39,49,37,0.17850287461591374,0.573221336673477,0.32996559040634754,0.8266887739863557,Team 1 Wins
Bengal Warriors,Jaipur Pink Panthers,21,23,7,0.8716125402807443,0.8933954735579734,0.0457783393234622,0.8071057882306437,Team 1 Wins
Patna Pirates,Telugu Titans,27,5,48,0.9293692182930869,0.9781413295328916,0.24754763935415658,0.8934110266201387,Team 2 Wins
